type,hash,malice,generic,trojan,ransomware,worm,backdoor,spyware,rootkit,encrypter,downloader
0,bfd212e78b058423da320592dd78766e41462ffa410010cce99d6c31f7c25bde,0,0,0,0,0,0,0,0,0,0
0,bdfa725ec2a2c8ea5861d9b4c2f608e631a183fca7916c1e07a28b656cc8ec0c,0,0,0,0,0,0,0,0,0,0
0,8e104cc58e62de0eab837ac09b01d30e85f79045cc1803fa2ef4eafbdbd41e8d,0,0,0,0,0,0,0,0,0,0
0,2e7b459f7c57f287f59f382f5d37d29b4c7889c82ea012bf3837b0b732de3c49,0,0,0,0,0,0,0,0,0,0
0,5791dc7e037378836acc67a148a3b2b7def8825594bc53cc5f2524b270fabc15,0,0,0,0,0,0,0,0,0,0
0,66e164388672cc2a63fe9cf2b600c901a321dd7c8d8be421a7ad5a3ebca048c0,0,0,0,0,0,0,0,0,0,0
0,a28c8a1cec75344833ec100758125018b58c183a5903271ea8944c6f663ef80b,0,0,0,0,0,0,0,0,0,0
0,405865f8af5ff082926927140e1915d1f77f63d3dcd703b3f0fe72102fd80abd,0,0,0,0,0,0,0,0,0,0
0,c1536de933e06fd3832c008876559dc99dc38e3f4ec479e9512ceccb39c2f838,0,0,0,0,0,0,0,0,0,0
0,b2a4ad4798937c89922dba29ceef46b62e6d220ceb847502402aa1da4ba0593f,0,0,0,0,0,0,0,0,0,0
0,cf4c6c14eca09ac8345555b82585c6138f7388de63fcd626b0c19bd88b9231a8,0,0,0,0,0,0,0,0,0,0
0,7690b3f141152e6bebf78096aeb63413b8bf76f7c9bb09f70e1759705de79b34,0,0,0,0,0,0,0,0,0,0
0,b092b05340dbdbfd5d9fcaadd255c79cf358b24e2680a4a159b194762fe0b36e,0,0,0,0,0,0,0,0,0,0
0,c3f865f60ea816281c90cca306f592c65bdc204bbf8b0c6a3140b0500cdc75e8,0,0,0,0,0,0,0,0,0,0
0,d36071884086b10b302c2acd43c33d15fe73369b927ba9002d32db9409567241,0,0,0,0,0,0,0,0,0,0
0,081529ae6785cf10838b4e9417c42935f10793f8acab6277b5c4821b390585e3,0,0,0,0,0,0,0,0,0,0
0,8263b2fd09374585546353e8b61439dec4fb6e26d547d5ebed7696cab7dc8060,0,0,0,0,0,0,0,0,0,0
0,efecf9bb87d641994cab084a0ad65397b193c7a6d00c65100e6e41b8948f592e,0,0,0,0,0,0,0,0,0,0
0,0a8deb24eef193e13c691190758c349776eab1cd65fba7b5dae77c7ee9fcc906,0,0,0,0,0,0,0,0,0,0
0,c0bff7634b380159a5472a834ef525fc1dbc0c5a7d1893b7ececd2a66abaeccf,0,0,0,0,0,0,0,0,0,0
0,a8a23d61a64999e27bf093a7c8dff04293e1b3f56d9eb55dbd82956ae12a8a41,0,0,0,0,0,0,0,0,0,0
0,a5b6deb455845311db511677ae3674dfc4a7d506d5a84fb0dc6c229230028e15,0,0,0,0,0,0,0,0,0,0
0,bd883a85575a884b50ede4b4ba8991c453aaf4f80a5f561666e667f081c020f2,0,0,0,0,0,0,0,0,0,0
0,f8ce78b2bde7787ffef2b8b7f11c59c6e0fd4f7f760111cb79febc078111aa18,0,0,0,0,0,0,0,0,0,0
0,373d0778d083a04943032826a3571e5e8d450a9535f5a901db43c791200a774d,0,0,0,0,0,0,0,0,0,0
0,463821640265e75e16ca21d4c3977d8bddb774c3018227e27d6b63352e599b6e,0,0,0,0,0,0,0,0,0,0
0,e47adb18253dbdf07276faef715d56fc3840b20ea2c2e6ec5690811afb7daed1,0,0,0,0,0,0,0,0,0,0
0,34e718e7c5644f147bec3af69f9fa789be1220e56a7bf827bf1c11afc9c3b0d0,0,0,0,0,0,0,0,0,0,0
0,23386407de894b70cb13e825420b7add88856cef0a2481883b79068cc4276369,0,0,0,0,0,0,0,0,0,0
0,b175881264f15c69ee6819b976e8981a6ebfe07a57b3ac84878de5a55cb26374,0,0,0,0,0,0,0,0,0,0
0,bcda530fcc6440d26d36df253a0e9cab5674550397e3715d71c63bd9d649366f,0,0,0,0,0,0,0,0,0,0
0,aa9a979d94922890659da40a4ba266144d2075c8c3aeeb7b4e0dcb9c3f6f4248,0,0,0,0,0,0,0,0,0,0
0,65fcae1fb6d6ba322a5b81629813609d07ff20c4f46ba805bc2817f565c5bab5,0,0,0,0,0,0,0,0,0,0
0,b02c253a85455b8eed9550325ba6b8a55b745281a7d1dbec58eb49e7d126b4cb,0,0,0,0,0,0,0,0,0,0
0,ba7fc2011aae587df6179f7657cc4cf337da0cfe235f209b98c1e95bd17abb07,0,0,0,0,0,0,0,0,0,0
0,fabc7c12fd6523338f8adb3fefcaed7f213afe95e784ef36ecdf42da67421ab1,0,0,0,0,0,0,0,0,0,0
0,322faaaa59d1a8290462dcb75abd05deb645689b4516040a9f0e848e57b92577,0,0,0,0,0,0,0,0,0,0
0,7e9026b8987b75e86652ba7facf088180413c6d1434eeed09fe7b721d04ee080,0,0,0,0,0,0,0,0,0,0
0,f4a88f9d9f71f94fb808af142579730a90c4d16dcd56055264c4c5e0697a09ea,0,0,0,0,0,0,0,0,0,0
0,4ea275757f53c5793c27078748cc15c076565b121f3dfdb12db93981ea76ed24,0,0,0,0,0,0,0,0,0,0
0,ff3a27c79a9938205bb158f87c020fa24a42612c8b6b0c4a66ad95471bc26ba5,0,0,0,0,0,0,0,0,0,0
0,31aaba443b9869e6e68c17125f8d7989cbd762fb38ae3a10e58f4759548a7745,0,0,0,0,0,0,0,0,0,0
0,2d901bf0cb31995d596329a8406471c6e82671811c0d16255cfa02154e6dd90b,0,0,0,0,0,0,0,0,0,0
0,abc8861cd68131b3f5a9bb73c748946e119e08f7d997df9557a8c9fc0a09b588,0,0,0,0,0,0,0,0,0,0
0,33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab,0,0,0,0,0,0,0,0,0,0
0,eeb431a534e25c0860b3f671e14e8b9cf361a562728ffe8e47c9318b99ce537c,0,0,0,0,0,0,0,0,0,0
0,d76f35dd028617533d4e2a9ef21b0866f0d623f9e14943d9850a8e0bad1863fd,0,0,0,0,0,0,0,0,0,0
0,072ceab189d6abc94a7a4a76245c361a16e6a1e1b731fe0874d7399860f61227,0,0,0,0,0,0,0,0,0,0
0,551a6250ab06a2a6144691bf47bce3439a52377c3dcfc3a192a11c49ce5de8ee,0,0,0,0,0,0,0,0,0,0
0,9f3849e18bbc5116b6430849f460172540fee98344953178908ad14783d1c9c2,0,0,0,0,0,0,0,0,0,0
0,0757acc2fa68b90fbd889e673bfe5f619b8f8f92a1fa28888fac9a3dba5f3708,0,0,0,0,0,0,0,0,0,0
0,52e5ccee227c8383423207f90090c8583d2cf019e761982320cc80daf84d9d06,0,0,0,0,0,0,0,0,0,0
0,d0188bda26aee8652466ba0cc53457fc736d00e2eefd33901a0b0ae978c8b362,0,0,0,0,0,0,0,0,0,0
0,3b120c2b06afd93fc3c84a98c497afff4d93e64168ad809498f86568600b38f3,0,0,0,0,0,0,0,0,0,0
0,e9bc3322525acfe84afd7cfc27f07f6d18bd0a07ccff726d8fd5a4800c188f75,0,0,0,0,0,0,0,0,0,0
0,3be77cde3fe49040e294b6e4b4fceb284fcfb65279fcdcad9dc087d2d4406058,0,0,0,0,0,0,0,0,0,0
0,bfb60968447fd09d11aa5cf30add3e591bab3d69da10d9ef178eb68db966f157,0,0,0,0,0,0,0,0,0,0
0,c92f5e3f22cbe98ed0fef8c3bf161539a4290eaeb8ea6140e67d26c0550aa3ae,0,0,0,0,0,0,0,0,0,0
0,89518688079c340bf998dd98e1e1126f4d6e0f12004ec86e59ecbe03df1af648,0,0,0,0,0,0,0,0,0,0
0,852b7a4831b702ec280c32fdcfd3d1cbfe3ab24884207d811933191d5162bf99,0,0,0,0,0,0,0,0,0,0
0,3ce6f5e9aee5a3f921d1a21144ae5b7b557dbfc7999f282adcc2fc522fc787bb,0,0,0,0,0,0,0,0,0,0
0,25975c1618ea62819ee7654a1ed64ef80fe466f69a8568facec235a2f462a35f,0,0,0,0,0,0,0,0,0,0
0,c5f8edfa5555688a71b70d7a32425b931d1e8f6ce44bbba3166f827146787c6d,0,0,0,0,0,0,0,0,0,0
0,74c72500841035f639975bc6aa321c4a40e6d2080834d94f522353efe52d79d1,0,0,0,0,0,0,0,0,0,0
0,da1effb56ddd4c5630864b52366f91de3ba8ec77fad6c2a6a0a3ed833aa6b625,0,0,0,0,0,0,0,0,0,0
0,b563fe6dacdbfd6628da1cffb42d72344ae631ef132345e6756036d2c1adf215,0,0,0,0,0,0,0,0,0,0
0,eb2e970ce9d555ad8c44986d57ed78400e6de1274fee649421814398b2c89c95,0,0,0,0,0,0,0,0,0,0
0,ed6018064304e2af770c74e57a8d405d045c568c781bffd7e29bfecaaa3a80ea,0,0,0,0,0,0,0,0,0,0
0,96e1776c94c1177014f4c46d151e179607a130b217dac3a03a38e5d257f5ccca,0,0,0,0,0,0,0,0,0,0
0,60b19233a71bb337521d787cbb5af4253c76de3c9f8dda52dc435feed3a27c62,0,0,0,0,0,0,0,0,0,0
0,0fbe33fb688bc8b21db405ffc08f696f5eea215264952fb41027be527da384e7,0,0,0,0,0,0,0,0,0,0
0,8ca3475c4ea7f68cf9404ae41b3bcff001cc48e0ef4b0cb73ca9e1b7972e5a83,0,0,0,0,0,0,0,0,0,0
0,e9e24fb71b09913424236131a896329ed726e0a6c796735462ff6ab440d7287c,0,0,0,0,0,0,0,0,0,0
0,572733582ed2076416e035a1d670d12d984c8d56a1b94d9b32e2c78b8fd1f9a7,0,0,0,0,0,0,0,0,0,0
0,c3592db1a64fdc0bbaea76fe15754f5a44a9fe53575572fb46744224a5cfd444,0,0,0,0,0,0,0,0,0,0
0,392b91d6f81850708be8fe0cd10ba983a50d0ffb51ec40af56008333fc43af89,0,0,0,0,0,0,0,0,0,0
0,8ae7d639819eec269bfa71ebb97af5aca69ea050b546d3330ed1f17965c2d3eb,0,0,0,0,0,0,0,0,0,0
0,f8bfadc869da5c87fde870c0282bb9a7d104e27583fbea9a6f5b7e34ffea8a55,0,0,0,0,0,0,0,0,0,0
0,be45bf94be32e9cf2cdc32d3f5b749cc2f5427b29004ea1ad9a11ae8b21bc842,0,0,0,0,0,0,0,0,0,0
0,6adaf93fda108331512c279e967f55379586948ebbc3dab4746e3d13d4736d97,0,0,0,0,0,0,0,0,0,0
0,82712982d5c88201bbccd4f788b59ae9e8164aa39d5415df9c609577b5e15a5b,0,0,0,0,0,0,0,0,0,0
0,2a053f32b1d48539e3e2807f86754be87ce95b08378467e66cab2bac0e67a825,0,0,0,0,0,0,0,0,0,0
0,26f2e577524304ed552d8665b44963eae8453a962de1a9cc093a16e84ed2a527,0,0,0,0,0,0,0,0,0,0
0,959cf7ad86d1d9a697ff2161ea26f4825ab4d369b4651d3a3ad0e81e8416a2eb,0,0,0,0,0,0,0,0,0,0
0,f0ab80e4512ddf123238b164ee2b638efacecd21bb5955a49f7b06ac6f0ea536,0,0,0,0,0,0,0,0,0,0
0,4efd6c2d5692fd45ca167fce0b8a07f87e89862a6b4e2f04ae49d4113539440f,0,0,0,0,0,0,0,0,0,0
0,b596ad2fa8cf15a52b4a18838803e30888c578f04c06a9b115c43f2b515963db,0,0,0,0,0,0,0,0,0,0
0,87da8b45e2fecaddcdcaca35ea2f6583352344aba7f297c11b0434f39a476056,0,0,0,0,0,0,0,0,0,0
0,86f32f026eb0dd6a4d547179e5c0cb326c8c259bd791012e54a6f98455799887,0,0,0,0,0,0,0,0,0,0
0,e693bc556d4e07471933b03456a509b068065698f86c34875d08bb0b4819597d,0,0,0,0,0,0,0,0,0,0
0,0b65c9b63092c96fc737ef39a1f05e437d5bbe57f0ca2bc634a14a34a92ebcb4,0,0,0,0,0,0,0,0,0,0
0,b0eea66f156eec3be63fea4011f72515651ff6007b32f741008f22b0c01d892e,0,0,0,0,0,0,0,0,0,0
0,eaec4a2d0a4b47b8037b918ffb8871655b6eb11add21d6816402ea3342a8c903,0,0,0,0,0,0,0,0,0,0
0,a0899e167143ab97b167b6ae1bb270d9ba4b4e268b4a1eeb876a8b56345f23f5,0,0,0,0,0,0,0,0,0,0
0,6740a717633566873388570d00cf64676f8249f65006bdda0c8e90a426655458,0,0,0,0,0,0,0,0,0,0
0,1c7c07802af60cddfbe62ce037135297417517f3751729bd02ce65d50f4e715d,0,0,0,0,0,0,0,0,0,0
0,fbe5548641d632402786dd2b8435d7fd312ed101c17554e69759b9f52bf52be6,0,0,0,0,0,0,0,0,0,0
0,c1fb08303317b4a20458fb8cc71d25e2339ed773e1026cdfbd828cec6fd23ce7,0,0,0,0,0,0,0,0,0,0
0,303b238312b9a5de8399a0f4037b53f02627646a3cbb99b37f383e903f3cd7f9,0,0,0,0,0,0,0,0,0,0
0,98ba00e70a005017c3665741803e8b36938fc9efb0c4821c675f2c100936c5eb,0,0,0,0,0,0,0,0,0,0
0,49a7b41b6e7c4fe1fc05b022ff16e01d6e1cc88d855b70871213d7bf30c41023,0,0,0,0,0,0,0,0,0,0
0,d96cd6f8855cf9e59d796e178637a72eea63bf5d30aaab4e070490240278f3af,0,0,0,0,0,0,0,0,0,0
0,699587c3762e20354daba4ee9f20d7fcaa257f6a1007d0f9fe8a89c8797f910c,0,0,0,0,0,0,0,0,0,0
0,ad3ec8fc0bde9b463ceeec97c7a88ae8fba1d75caa4ddde6cfadf77426fbbc57,0,0,0,0,0,0,0,0,0,0
0,cec17835c639bb9a9eb1714971b4836fd143403d182d46bdf9ddf204b7e1f30f,0,0,0,0,0,0,0,0,0,0
0,44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d,0,0,0,0,0,0,0,0,0,0
0,f93034f9581a2392ac32bcdc7cffdba816cf4686f431d0a8bca55d0680693635,0,0,0,0,0,0,0,0,0,0
0,424451b348b3596f08e28772ee3afb3f16676687f6192746f132394c25112814,0,0,0,0,0,0,0,0,0,0
0,00eea85752664955047caad7d6280bc7bf1ab91c61eb9a2542c26b747a12e963,0,0,0,0,0,0,0,0,0,0
0,cae59bdfecb5b2bdfcab22af171281872dbe296b42359b3b8dd58275d619cb12,0,0,0,0,0,0,0,0,0,0
0,84a9fc2e2c07213baa97f6bb3f8e21d050705c7fb2144493fd9cb1b805318fce,0,0,0,0,0,0,0,0,0,0
0,b4be4ca9053d83301bdd01e6e2568af791aa819798f29fc8cf85eab4037edb4e,0,0,0,0,0,0,0,0,0,0
0,22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4,0,0,0,0,0,0,0,0,0,0
0,d4493087abe2a048f24d87ae232ac2ce90329662348555eec33e223df6921a60,0,0,0,0,0,0,0,0,0,0
0,35a2d73b7a196673c4056e18c44729cf65806f55763aa6c026776f77509b3344,0,0,0,0,0,0,0,0,0,0
0,7f68708a415404b0247e00e2a51cf6d9e28f61fc9accb93b46d3c9bdc05ad370,0,0,0,0,0,0,0,0,0,0
0,86217ca15da106db4f141ecd5ec26dca0cec0ab8d6ca1e03ad154487684e6241,0,0,0,0,0,0,0,0,0,0
0,6232e33d88d2cad0dbe0fc4324f63fb2b9ba833b0d14f7fd529ab52ed7c6dacd,0,0,0,0,0,0,0,0,0,0
0,0b832ebbd0d324e28292d883ad532fd64a344c82360cf7fa052b4028559b4427,0,0,0,0,0,0,0,0,0,0
0,c7739012562be8188e394bbefcaaf04358f48a8043511c72d4baba664241fead,0,0,0,0,0,0,0,0,0,0
0,d344483585dfbca35c3ec890b155c0a956a22d05fbba429362b139c2f1ce2a60,0,0,0,0,0,0,0,0,0,0
0,54e561415b0867b7cce3df578d76b77a9267a8aa3ddb89862a3ad493fb13aac0,0,0,0,0,0,0,0,0,0,0
0,df3e83d365715e889970135cef3168ad205dd8f6d4522cbdd053cb254e0bf8e7,0,0,0,0,0,0,0,0,0,0
0,6b4ee9dafe4b1b93c2a9222d39ee50cccf593c776957356031a922fb39a3c2ba,0,0,0,0,0,0,0,0,0,0
0,71f59518cfceceeaa6ba958f34273949565d4176ec94a6f017fe992e09225a37,0,0,0,0,0,0,0,0,0,0
0,4d9c8986794f31912c44836959dd291fb22d21f12e0103a535cff6e7325a59e7,0,0,0,0,0,0,0,0,0,0
0,c0dcc641eb9a65b69b4c2f6941c73fd510f21505a0b87a4af548b5712b8e6a10,0,0,0,0,0,0,0,0,0,0
0,50fd4a601f5165a93a50bdef41f255f7d4242c31c4413095e9d294f7029c1b3e,0,0,0,0,0,0,0,0,0,0
0,1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2,0,0,0,0,0,0,0,0,0,0
0,2ea4e14ea0250e212e217cc3663be8b1dde72a181016d6ba9a918299266953fc,0,0,0,0,0,0,0,0,0,0
0,66a2604f0910eca2751e4d5eee487791cb0fcfdf00ba457a4aa4be4b32f6d8ce,0,0,0,0,0,0,0,0,0,0
0,26fa2a7473445e296ebb56322d8ea2f5653eb9050b058032b9dc5cd33a690d13,0,0,0,0,0,0,0,0,0,0
0,103359c8ceb3fb7753e22f1b953a5ad7717eb89ecf699fe6fa827d2bca56f7c0,0,0,0,0,0,0,0,0,0,0
0,e20c8fcbe0260436c3779a5b1c640153f2690f6e32a4355c47eba50c862c9549,0,0,0,0,0,0,0,0,0,0
0,2761ae5bfae0ea811c7bf7001553949c4cbca5c792e56998742b537e5ca8e322,0,0,0,0,0,0,0,0,0,0
0,074f238eaecb13d1c6304ead46c31ceca7e8f56d4c6d2d53b91d849efb539cd2,0,0,0,0,0,0,0,0,0,0
0,3846f2ce94d43e9ef6c08cd0abfb5c6c6c993b00d8690bbea40cc525b44cc0a3,0,0,0,0,0,0,0,0,0,0
0,aab9f72bc96a87b69af2ff99c8c771fd5d8cc4ccd776f3a7f56895666a025aac,0,0,0,0,0,0,0,0,0,0
0,ab9c143dc118ee29f52cf9ae5f2277751ca29b5e7d9da96b33584ef56b450ce7,0,0,0,0,0,0,0,0,0,0
0,ee9325de9533fe09be00f57b6148453422ca6486d7d133cde03a34e65068718e,0,0,0,0,0,0,0,0,0,0
0,9292535bb8c3fe6006e25781381caff773cfcf64a0ed1ebf58674d3dd8aceaf1,0,0,0,0,0,0,0,0,0,0
0,52853793d20bfc3c53763aaeac55b30a7bddccfb9fd87d39f97dd0afb5fd2001,0,0,0,0,0,0,0,0,0,0
0,0e3de1806def011049d011b07a3a012cecce53cac8ff49f52ecf6db96aa0dcdc,0,0,0,0,0,0,0,0,0,0
0,9e784ba34d9b50d98be783a255c397575f3f5a752174101af6e90e78d7758e71,0,0,0,0,0,0,0,0,0,0
0,96b5ccf8044c42dce6772da871ab5f9f01ccab554e1a3b8832c6397c1bfe9e7d,0,0,0,0,0,0,0,0,0,0
0,c83df1e3e21b36046c453cc3cf9a0cbe3539558ce8bc8dd0b7ebabf5b7634d5c,0,0,0,0,0,0,0,0,0,0
0,ecb81847bf544e949cbcb96d8587e1d3739f93948020fc223e0fed66f0d88112,0,0,0,0,0,0,0,0,0,0
0,6b9fd5fd1fccd516aa8034ce8c1ec62ac7470f8b77b06b23c7fea2421f254ef7,0,0,0,0,0,0,0,0,0,0
0,6b8bac4f5ebde2f753eb93bc91b3b2619e8f0b0a74521d16f4ebebae0b2e102b,0,0,0,0,0,0,0,0,0,0
0,bd0830ac0ecb2aeb31cb95cea634209f35aaca1da9d72ea7c40b9a767a920f2f,0,0,0,0,0,0,0,0,0,0
0,a455d32b8de771b493d3648bcbcac5edae2bb1f4062046e5d7ccd53e9d1e621e,0,0,0,0,0,0,0,0,0,0
0,6dbf6b578f0642bb6de9f9f9e2e92939c0580bfd0cd275475dbb57fcb1107b61,0,0,0,0,0,0,0,0,0,0
0,83e40b278674e314ea6f50fd07fda54d109df8ce332a684763d003c8b2a864c2,0,0,0,0,0,0,0,0,0,0
0,147192b01741bc0862d13b7d9c47345d04962e9b26a9abb5a606256131f85a0d,0,0,0,0,0,0,0,0,0,0
0,387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7,0,0,0,0,0,0,0,0,0,0
0,7297a4cca5635208589bd4e8d7c1b090ac7370f3c0ef6759d7075b150cbb9857,0,0,0,0,0,0,0,0,0,0
0,e690cbd19b9ca80398251b709544428ad56b83866c940c13a50af30162e25ac9,0,0,0,0,0,0,0,0,0,0
0,81b6faa1158f04f1c6ea4eb5f7cd446f51076a30f9ab03d31872453689a200ee,0,0,0,0,0,0,0,0,0,0
0,b8f322652153ca2ef212394bc7e13f10025515a956b902d0e06529aa8cfc9320,0,0,0,0,0,0,0,0,0,0
0,8ac39a906e4abe5d8c59f177c5ab92118f32fe0935c625a15a99df05998c381a,0,0,0,0,0,0,0,0,0,0
0,02253301617f5201605443ec0c4ab9e3bf8667caa3ea57a0be4d0641e2394ef6,0,0,0,0,0,0,0,0,0,0
0,58ca3057238728279442ee5298e640cc97026073403acea93a206c37e5e02e7b,0,0,0,0,0,0,0,0,0,0
0,8bc26373fc7a9bbdd4bcab1227d76970d25c070589dd24415c3c3a8fb02f6f8e,0,0,0,0,0,0,0,0,0,0
0,bb9f775dc3b13eccd5b1b4c6c71c8cd7f98246f9c65806f5b4749eb87c38da87,0,0,0,0,0,0,0,0,0,0
0,aef07a66bf0542b0c4641a595b9c72adb6623c9f7f4a35ee5238068e090c178e,0,0,0,0,0,0,0,0,0,0
0,4dde54cfc600dbd9a610645d197a632e064115ffaa3a1b595c3a23036e501678,0,0,0,0,0,0,0,0,0,0
0,52041cf226f57b8652c9da6c95f53d0408ea3732dfadf82f6dfe6fea8174b8dc,0,0,0,0,0,0,0,0,0,0
0,ff6d6d846bb0ef538a95836a52e6187c855cbf93e2fce3496bcfc574b5367d54,0,0,0,0,0,0,0,0,0,0
0,fd901ccca28dd32c68370eaf942af33607fdbb173e8150aa46111139a1199d72,0,0,0,0,0,0,0,0,0,0
0,85da776d71387fc7d0db12a3709c4cf8cca0e937cad33398b9d47448154eb92f,0,0,0,0,0,0,0,0,0,0
0,e3b8530d540b87a4019742aa9d6cbfacf6c6583240bea5ac8319311e8dd195cb,0,0,0,0,0,0,0,0,0,0
0,a500ec91119693013b74f72f3b082eb704417e57b6f26883f488dea2b8f081cb,0,0,0,0,0,0,0,0,0,0
0,d4ce45d348c37204792d536142ea19939210303127e8978e8366bfe26709bd07,0,0,0,0,0,0,0,0,0,0
0,317bad4e1c85573a0ed69433dc4be1055d61adfba88b18fbdd2289d64183fa6c,0,0,0,0,0,0,0,0,0,0
0,3f3fe9ecad7f30fc80cdfb678d7ca27a30d0575a73818746e98be9170d3be348,0,0,0,0,0,0,0,0,0,0
0,fd791c303195482f3bbbf2becad1f1c29d2a0d61faf95917e1de5fe188844440,0,0,0,0,0,0,0,0,0,0
0,782594ad768b6b36da400e33b9251dbf88b3eb7c3037292259409643191527b0,0,0,0,0,0,0,0,0,0,0
0,1f81d3b756ec1430f476a5ae7af7b360b4acd923d4baceb91be49ab6515459fc,0,0,0,0,0,0,0,0,0,0
0,b87a5b63ce6a27c31b22feb408f23b5fbd586e9fb0b8622c87bdc5f02e59b001,0,0,0,0,0,0,0,0,0,0
0,5e2f6ccab90816da98344ffa18c6e0893aba6bff018e6893fae38b126306b283,0,0,0,0,0,0,0,0,0,0
0,5ddb5815973d58798ba373011bf5a5903bfd9b270c4b648032aa7d19153a8f56,0,0,0,0,0,0,0,0,0,0
0,e29835e30a82311d856dc8ac8ba70b5f10f9cd6465a76a0f6423ed1b36dad744,0,0,0,0,0,0,0,0,0,0
0,02431aa60089b968bc59acc69796ed9418546894752d0c9766fbe3aae0a85031,0,0,0,0,0,0,0,0,0,0
0,c9ea2ab2a9b4d92dbf432fec8630f151a26c26ad3159b6ad6b8151c6870d4dcc,0,0,0,0,0,0,0,0,0,0
0,9e8cece950c181dd27eb143dc8d06361508b0087685108f4fb6f0959824c51df,0,0,0,0,0,0,0,0,0,0
0,4e5aac1267b4dd6d72ba7903928e3101fe0088af21611cfe6ebae5919ada75ce,0,0,0,0,0,0,0,0,0,0
0,3cccf40d984007ee8b64fdb0216efa50e850306531dd3f4ac7710a6dc155351b,0,0,0,0,0,0,0,0,0,0
0,585801ac3336bd64167c6694321862633666c02f2f040fb45b5828878572cf5e,0,0,0,0,0,0,0,0,0,0
0,98bb99c8e2c267a06acd3f55a03a7bbd1770cb1c32a8cd31b44c6d66970cb219,0,0,0,0,0,0,0,0,0,0
0,59cd1d0af53ea03abee50526e77074de7dab2ec4e3bae4293c0bfcd89b1898a9,0,0,0,0,0,0,0,0,0,0
0,d0411ed6c42fc12c860c8e43c3d993c6b210849443ba27d3219c36a8d222169b,0,0,0,0,0,0,0,0,0,0
0,97b3a8f65ae3a3b6d8702923f3be4167626d0fdd249895adcaccc68ad370b735,0,0,0,0,0,0,0,0,0,0
0,3aeec86e232b09526dc62362f3d37c010bdb962eb31e5a18f2e781aa25423033,0,0,0,0,0,0,0,0,0,0
0,78dc236cc76e06c9aa253cb95dc297eedb63e4dd1b98335b6cdaa64ce4b1056c,0,0,0,0,0,0,0,0,0,0
0,856c9490f1798ed054943aa9aa8f0c28268b9c3ba2bd0e8d1d140d483aaf7be8,0,0,0,0,0,0,0,0,0,0
0,a424039a96d86ff186981223fe2e78392135fd2ba7a574d73840c4d56a381e39,0,0,0,0,0,0,0,0,0,0
0,343564ae7b089278180f139230e02a587598bbc10ceb2ace00268c63127a792d,0,0,0,0,0,0,0,0,0,0
0,d34bb73b3755d7fb4d29054815e36fc3a5727dac5d035eb176d1b4f0bd59486a,0,0,0,0,0,0,0,0,0,0
0,cd010d87c17d9b6e2c61d917526d7f27ef9e852a8c2b1d0210b9dc6123e117a4,0,0,0,0,0,0,0,0,0,0
0,55fa4e98f25ec101acbb40a2d2732041c1abb6b6e5b3d6d9ba7aceaceacb1d25,0,0,0,0,0,0,0,0,0,0
0,5dd566d349a0718dcc514094de7384c369f66cb593fdcc395d1df0248d59848f,0,0,0,0,0,0,0,0,0,0
0,282f6f7fb0c5b0de73b72301646791901ae28c8c69cc25cf47b2ff773cb5dc20,0,0,0,0,0,0,0,0,0,0
0,448f6390c213c83f2f8d874047eeb80131a522a0751020a21a2e413cdb8b3675,0,0,0,0,0,0,0,0,0,0
0,72c494406edd86560f4cc1ec5736b090df77b2736d94ef79236d3870958a3b18,0,0,0,0,0,0,0,0,0,0
0,6faf6bc7caf49873d2c96592db1eb6fd65a19b1deae414640c1f5de4bdad136b,0,0,0,0,0,0,0,0,0,0
0,1b62269bcbd95334003b4dd59476753e382ba164a1443f27edb4df0f55317753,0,0,0,0,0,0,0,0,0,0
0,44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94,0,0,0,0,0,0,0,0,0,0
0,574fdee6f02885494fade6efab72183f0978a39eea34dc5c2b1ac738c238da0d,0,0,0,0,0,0,0,0,0,0
0,d8449378c539dcd3ee3abb5d2ae1220f84e324b0b3c37fd430b3d649e225c14f,0,0,0,0,0,0,0,0,0,0
0,07615d1ba250df0b9c8772c31ec13e14b304d62ebe6258e6ae085cd8d3bacdb4,0,0,0,0,0,0,0,0,0,0
0,2df7b0d6ed9d2ad1dba3a9ba6b4d44bc4d7667b25b78b02b81cb0fa5b04fb9dd,0,0,0,0,0,0,0,0,0,0
0,f076d0a36e3db1217453392b669d735ff20dfd4ff52778287a4e4a0676f207a0,0,0,0,0,0,0,0,0,0,0
0,e58771a5a611292297cbb7e69be2fbdce01f5d96b02ac0e33ee9bcb1abfc3b6d,0,0,0,0,0,0,0,0,0,0
0,077a5c96cfd8644425f870444b604bfe3aa62587073fd85a4dc75244775b99ab,0,0,0,0,0,0,0,0,0,0
0,4c6107c9c786e2de5eadd721580372f6028d66daa3d4d2ed9489106ac6d1560e,0,0,0,0,0,0,0,0,0,0
0,7bede57bc7d5e493a892bf339f23bbcd24c87eb460de7343b6cd068fcba9e3c3,0,0,0,0,0,0,0,0,0,0
